herd,year,ECCC,herd_num,dist.hum,dist.nat,dist.all,dist.hum.es,dist.cuts,grow.seas.length,snow.depth,cooler.winter,warm.dry.summer,start.spring,rain.on.snow,greenness,dist.hum_scale,dist.nat_scale,dist.all_scale,dist.hum.es_scale,dist.cuts_scale,grow.seas.length_scale,snow.depth_scale,cooler.winter_scale,warm.dry.summer_scale,start.spring_scale,rain.on.snow_scale,greenness_scale,yr_idx
South Selkirks,1961,Southern Group,33,0.00272584308929178,0.3073912283767398,0.3101170714660316,7.775642145724964e-4,7.775642145724964e-4,154.14007421150268,567.5649350649362,256.1114875363714,-2.861158930301286,157.77643784786665,NA,NA,-0.7360112890081043,6.747035911472806,1.2371232754026187,-0.7291447173193525,-0.6470518794667601,0.7866890517974232,0.0837254811155749,-1.3301583704054007,1.5628716657320345,-0.4376542665564356,NA,NA,NA
South Selkirks,1962,Southern Group,33,0.00272584308929178,0.30683208107636084,0.30955792416565264,7.775642145724964e-4,7.775642145724964e-4,160.69944341372906,726.951144094003,373.0217045666428,-24.266039852071245,145.13976499690804,NA,NA,-0.7360112890081043,6.73364845045987,1.2331765089777824,-0.7291447173193525,-0.6470518794667601,1.100375639328753,0.7783727268488192,-0.42171243101894457,1.1394277998845808,-1.4282742387195775,NA,NA,NA
South Selkirks,1963,Southern Group,33,0.00272584308929178,0.30587104665390613,0.30859688974319793,7.775642145724964e-4,7.775642145724964e-4,167.9632034632035,515.3395176252296,290.3901501133181,-23.85938995503149,154.22634508348787,NA,NA,-0.7360112890081043,6.710638751845601,1.2263930041856013,-0.7291447173193525,-0.6470518794667601,1.4477480820619144,-0.14388669814859945,-1.0637974601561058,1.1474723858403872,-0.7159548000041059,NA,NA,NA
South Selkirks,1964,Southern Group,33,0.00272584308929178,0.30045430718153454,0.30318015027082634,7.775642145724964e-4,7.775642145724964e-4,174.4257884972171,644.181818181816,302.3875510175173,-88.30710279355868,157.526901669759,NA,NA,-0.7360112890081043,6.5809477232839715,1.1881587044453525,-0.7291447173193525,-0.6470518794667601,1.7568061916835964,0.41764211768041437,-0.9705721594812375,-0.1274699401230846,-0.4572160234149213,NA,NA,NA
South Selkirks,1965,Southern Group,33,0.00272584308929178,0.2987506552507855,0.3014764983400773,7.775642145724964e-4,7.775642145724964e-4,152.2331478045765,787.9529993815719,333.3685964661689,-102.75410099237098,157.8651824366112,NA,NA,-0.7360112890081043,6.540157803012411,1.1761334004953372,-0.7291447173193525,-0.6470518794667601,0.695494728254998,1.0442349430233686,-0.7298352448582208,-0.4132689029649871,-0.4306973592226276,NA,NA,NA
South Selkirks,1966,Southern Group,33,0.00272584308929178,0.2801590075135702,0.282884850602862,7.775642145724964e-4,7.775642145724964e-4,158.85683364254805,696.6171923314771,293.0760385345559,-60.122140574093294,170.37229437229453,NA,NA,-0.7360112890081043,6.095024724341514,1.0449034168722589,-0.7291447173193525,-0.6470518794667601,1.0122571094131831,0.6461693438058046,-1.042926876798222,0.43010145700795716,0.5497660130350502,NA,NA,NA
South Selkirks,1967,Southern Group,33,0.00272584308929178,0.2697885724269577,0.27251441551624955,7.775642145724964e-4,7.775642145724964e-4,166.5822510822512,806.4953617810742,225.19083594990823,-50.09574782507626,148.7782931354361,NA,NA,-0.7360112890081043,5.846729158369697,0.9717032333373599,-0.7291447173193525,-0.6470518794667601,1.3817072439006524,1.125047461550947,-1.5704259970545975,0.6284494189361465,-1.143041038033367,NA,NA,NA
South Selkirks,1968,Southern Group,33,0.0028219465315448,0.2333304211077633,0.2361523676393081,8.736676568231538e-4,8.736676568231538e-4,167.94465058750777,649.1209029066147,294.99641660743833,23.206824893808506,154.95392702535577,NA,NA,-0.7353473392081323,4.973824864530423,0.715040079278087,-0.7284803595198379,-0.6463894950990305,1.4468608339003204,0.4391679549622263,-1.0280046595043721,2.078563758842599,-0.6589178559049396,NA,NA,NA
South Selkirks,1969,Southern Group,33,0.00367814083522318,0.2326227503057977,0.2363008911410209,0.00172986196050858,0.00172986196050858,162.3630179344466,979.3809523809546,458.5651019612032,-112.21418580098042,157.7068645640074,NA,NA,-0.729432150081319,4.956881359187758,0.7160884391100344,-0.722561535487816,-0.6404882525501829,1.179932224484964,1.8785285818357698,0.24299895159946713,-0.6004138302011024,-0.4431082879854011,NA,NA,NA
South Selkirks,1970,Southern Group,33,0.00517211252839848,0.23266643368858145,0.23783854621698,0.0032238336536764,0.0032238336536764,170.67656153370433,533.1719233147802,290.8438112636518,-66.0803873401829,140.49381570810138,NA,NA,-0.7191107486456034,4.957927254577996,0.7269420467777472,-0.7122337915135566,-0.6301911864700338,1.5775081256949364,-0.06616835869813222,-1.0602723052094571,0.3122319368024018,-1.7924816696969406,NA,NA,1
