i,j,lambda,lambda.lower,lambda.upper,R,R.lower,R.upper,S,S.lower,S.upper,totAdults,totAdults.lower,totAdults.upper,totN,totN.lower,totN.upper,totNMF,totNMF.lower,totNMF.upper,.width,.point,.interval,yrs,herd,trt
33,51,0.9491317306137648,0.4565884400029629,1.570570847619511,0.07348969241652925,0.049869489587656315,0.10329203964287285,0.8719936432653608,0.8096020404897529,0.9177104246029772,3,0,8,4,0,8.049999999999955,5.754812049820604,0,14.311540744290369,0.9,median,qi,2023,South Selkirks,Reference
32,1,1,1,1,0.1,0.1,0.1,0.8918914300402649,0.7726420475045647,0.9539884399747779,138.77425674774054,28.280260876295525,269.66104706847756,240.84481515463722,123.67823879313342,404.98513245315627,418.0747444066292,214.58259664089528,749.0884100192857,0.9,median,qi,1973,Redrock/Prairie Creek,Reference
32,2,0.8871794906025436,0.6169729618010928,1.3319620116184832,0.13425524463786115,0.06200494888217422,0.26807771992633006,0.889236816505375,0.7765078897328149,0.9529394769009958,214,108.94999999999999,356.04999999999995,237.5,123,401.14999999999986,376.27861701748026,189.93734296970206,697.2070069827676,0.9,median,qi,1974,Redrock/Prairie Creek,Reference
32,3,0.9918259455861708,0.6374015299617879,1.5666121393092474,0.13379531494341373,0.06020683621504014,0.2619213840693812,0.8877267177604152,0.7640946651215803,0.9529003902540384,206,108,348.14999999999986,230,120,391.04999999999995,375.1905083206135,186.39814904054808,727.4550875701341,0.9,median,qi,1975,Redrock/Prairie Creek,Reference
32,4,0.9611340809436981,0.6171238991177102,1.5079525102493798,0.13524604367961196,0.0594964982999068,0.2697055821550334,0.8889697941173902,0.761393270029608,0.9548073764441011,203,104.89999999999998,346.04999999999995,226,118,388.04999999999995,359.9003765548325,175.35498925753774,684.5729926400692,0.9,median,qi,1976,Redrock/Prairie Creek,Reference
32,5,0.9835035797317562,0.6396006042368797,1.5427913654106502,0.13595494831480828,0.059864869111011236,0.2647985163217584,0.8947744976120132,0.7752842777539801,0.9570506081369565,200.5,101.94999999999999,336.04999999999995,220,115,375.0999999999999,357.7459754495792,176.49967933260302,673.3557106248845,0.9,median,qi,1977,Redrock/Prairie Creek,Reference
32,6,0.9606554592652229,0.6301786895772128,1.5741780805199945,0.13588774132172005,0.06265586175291875,0.26568159591120416,0.8928014019750277,0.7678133608304375,0.9545485676570262,196,103,328,218,114,373,348.2099648675887,168.4627985067116,641.2130381152233,0.9,median,qi,1978,Redrock/Prairie Creek,Reference
32,7,0.9732085692520288,0.6230297241410195,1.5246756976495948,0.1364024147919184,0.061090634511015075,0.26547645642810047,0.8924004980055182,0.7676394728716424,0.9555051749674431,191,101,325.04999999999995,214,114,365,341.16056676244216,173.51591648227168,642.0011069206851,0.9,median,qi,1979,Redrock/Prairie Creek,Reference
32,8,0.9835211486115515,0.6464781744229875,1.5026203589771676,0.1339899020353721,0.06171523423167705,0.26555708452052584,0.8880516298334891,0.767960405545124,0.9538721599934213,187,99.94999999999999,317.04999999999995,208,113.94999999999999,351.14999999999986,335.764278552221,176.75126019548117,638.5129090768888,0.9,median,qi,1980,Redrock/Prairie Creek,Reference
32,9,0.976545937408462,0.6180483208005065,1.5346317279820127,0.13279219317549484,0.06146026822928988,0.2723535587686191,0.8877152059418445,0.761158628957396,0.9486516768020709,183,97,313,204,108.94999999999999,351.04999999999995,329.81063000652995,163.9215303665379,655.423547651695,0.9,median,qi,1981,Redrock/Prairie Creek,Reference
32,10,0.9757257535575319,0.6209969376591853,1.526031558900319,0.13547605437012833,0.06235022121452529,0.2743255925333945,0.8877376741010512,0.7581536247509197,0.9543121298653945,177,95,314.04999999999995,197,107.94999999999999,348,316.30832583448944,165.2788007514923,623.2477696902299,0.9,median,qi,1982,Redrock/Prairie Creek,Reference
32,11,0.9856381926904005,0.6433882711067825,1.5054337621136549,0.13082327824997475,0.06331056956418425,0.27138539280377394,0.8881742560555814,0.7646813839416157,0.9556416783504708,174,93,294.04999999999995,194,104,329,314.4188749799114,164.5626945292651,601.7173805829833,0.9,median,qi,1983,Redrock/Prairie Creek,Reference
32,12,0.9696712920527675,0.6194042457248823,1.488024537806608,0.1359736651799448,0.06496127927428705,0.2812812565667734,0.885991094569669,0.7642085235430194,0.9532431010688249,170,94,287.0999999999999,191,105,321.0999999999999,301.82590926405345,154.33215703226531,575.6018841693376,0.9,median,qi,1984,Redrock/Prairie Creek,Reference
32,13,0.9815474564585487,0.615375403491703,1.5503381509195544,0.13528150952872844,0.06371795979405283,0.271934643974276,0.8892982406192564,0.7513469296782115,0.951994652291622,166,92,284,187,103,314.04999999999995,301.0867258017312,156.98511848077584,564.4669272514891,0.9,median,qi,1985,Redrock/Prairie Creek,Reference
32,14,0.977460420624592,0.6240295954964391,1.588707829088655,0.13571409374122811,0.06338908823597832,0.26297608173808124,0.8950521592125849,0.7828183349525615,0.9545088665403811,163,91,274,181,102,307.04999999999995,292.4009153976094,151.51237997307027,577.3136558179225,0.9,median,qi,1986,Redrock/Prairie Creek,Reference
32,15,0.9784377700545177,0.6303529191533906,1.526783196806602,0.1364899499174061,0.061768317272321606,0.27110390604618056,0.891040626496027,0.7843638523859193,0.9532856822156149,161,88.94999999999999,271.14999999999986,181,100.94999999999999,299,289.8361159278463,148.48985813878627,541.1459550216557,0.9,median,qi,1987,Redrock/Prairie Creek,Reference
32,16,0.9767435228836858,0.63292156511124,1.5427828001486035,0.12592441799416865,0.060059666927468176,0.25373383870725036,0.9154802487515759,0.8293923233633712,0.960861758964732,159,89,270,175,98.94999999999999,301.04999999999995,280.57241503637334,150.01363258784966,514.438389084467,0.9,median,qi,1988,Redrock/Prairie Creek,Reference
32,17,1.0328360439390845,0.6406523132304669,1.6331378562898589,0.142001646941273,0.0645258850158338,0.29828988479411245,0.917655796937306,0.8282996739516086,0.9624820014798701,159,90,271.04999999999995,179,102,301,290.1997916353059,155.50492057385537,530.7070356404902,0.9,median,qi,1989,Redrock/Prairie Creek,Reference
32,18,1.0369303495732152,0.6652387031372948,1.6695138281852748,0.1521735626236035,0.06440577280820146,0.31228217150725335,0.9173013819095914,0.8336846273860898,0.9621854217523903,162,93.94999999999999,273,184,104,310,299.05401970693697,159.45861856560046,575.1852192599702,0.9,median,qi,1990,Redrock/Prairie Creek,Reference
32,19,1.0055219308827215,0.6503932040187324,1.5618530704479223,0.14970104343639903,0.06963478861967255,0.2920791328663802,0.9149295712920317,0.8331915574711922,0.963606412250843,166.5,94.94999999999999,278,188,107,314,300.26343242624137,163.15960880963434,548.5876132451701,0.9,median,qi,1991,Redrock/Prairie Creek,Reference
32,20,1.0623870069333567,0.6995532044934182,1.6437597781915902,0.19519518866025654,0.12984116235727483,0.2769929175520469,0.9042084726791064,0.8082414454310021,0.959788214448695,172,96.94999999999999,284.0999999999999,198,111,329.04999999999995,321.7154836271295,175.54718214162554,568.2535493741673,0.9,median,qi,1992,Redrock/Prairie Creek,Reference
32,21,1.005818081292802,0.6710402008532287,1.5665045865465295,0.14015597234386984,0.06328866797043338,0.2842385192391286,0.8858895222571987,0.7794592894623061,0.9510230151910788,178,99.94999999999999,293.04999999999995,200,116,326,324.3953469963092,181.83939853890985,576.1416280624807,0.9,median,qi,1993,Redrock/Prairie Creek,Reference
32,22,1.122194321417508,0.708735888532427,1.7411597769137876,0.3085848327667421,0.2043030098528048,0.42129152681520177,0.893561961712604,0.8249143258126818,0.9479852659271443,176,102,290.04999999999995,220,128,357.04999999999995,367.5008972044212,196.56111783945286,639.3465858645935,0.9,median,qi,1994,Redrock/Prairie Creek,Reference
32,23,0.960803621177974,0.6601800108753394,1.4955151810945073,0.13555640125409132,0.06538391796705566,0.2648818760092686,0.8793602807756731,0.796362768865988,0.9366766981177626,197,112,317.04999999999995,221,126.94999999999999,355.04999999999995,351.7103602889913,193.77598135065318,633.2948069972156,0.9,median,qi,1995,Redrock/Prairie Creek,Reference
32,24,0.9474657349647436,0.5908925262129947,1.4360724604790744,0.10226340475539764,0.06899953821458528,0.1483913738273725,0.9041108278835628,0.8137618400093917,0.9581982719433584,191,112.94999999999999,305,208,125,331.04999999999995,329.0723279420384,187.51725849676885,580.808371118154,0.9,median,qi,1996,Redrock/Prairie Creek,Reference
32,25,0.9560729359203359,0.6208281021702748,1.521135412335544,0.10976695335526465,0.05838650808799296,0.17133376903960648,0.9001778703543406,0.7966412328471595,0.9562832434704827,188,109,298.0999999999999,204,119,330.04999999999995,319.6099257834781,179.15660906609492,568.4242277222434,0.9,median,qi,1997,Redrock/Prairie Creek,Reference
32,26,1.0188638048489602,0.6633008414460739,1.5991824474160903,0.16336475459093106,0.12132160299882283,0.20561141170622727,0.8795742325585578,0.8140714673828905,0.9347115470424164,182.5,109,285.04999999999995,206,124,323,334.51709474772605,187.80505811169533,570.7317552739752,0.9,median,qi,1998,Redrock/Prairie Creek,Reference
32,27,1.0161662413258008,0.6488980992355483,1.5727360698164383,0.18855124580411825,0.13823204362525218,0.24187269436638326,0.8929383827036206,0.8380159847816221,0.9412408401889614,181,108.94999999999999,287,208,124.94999999999999,326.04999999999995,333.29695070425487,185.3224839802834,580.3363702544734,0.9,median,qi,1999,Redrock/Prairie Creek,Reference
32,28,0.9563765046745589,0.6427455545005477,1.516524982193683,0.11193067676223432,0.07598494172657488,0.15630994383737346,0.9135779051462058,0.8498692258982764,0.9580061203592564,187,112,290.04999999999995,205,123,316.04999999999995,321.6494118995649,180.73996588953128,579.7203587388,0.9,median,qi,2000,Redrock/Prairie Creek,Reference
32,29,1.0254890715354446,0.6528135717730515,1.6206059263649517,0.14896581297618006,0.08240940099348935,0.2354686704057809,0.8850844831292655,0.803979902888347,0.9489692889271508,186,110,285.04999999999995,207.5,122.94999999999999,318,331.23082084180646,190.13050156970868,561.2245725279064,0.9,median,qi,2001,Redrock/Prairie Creek,Reference
32,30,0.9479510101892406,0.6070750312324196,1.4791533929798106,0.10299662893798289,0.0695292383772031,0.13561587642967676,0.8525279295790449,0.7778368191735718,0.9158173080087542,184,111,281.04999999999995,198,119.94999999999999,303.04999999999995,316.1181634511154,179.17032878688892,540.2244869473002,0.9,median,qi,2002,Redrock/Prairie Creek,Reference
32,31,0.9180640490141925,0.5935971395965274,1.460340335491707,0.12084411438748888,0.08892354326425513,0.15181697359061933,0.9504254596027151,0.9224586746591689,0.9747441537064402,168,103,257.04999999999995,185,111,281,292.8283636187047,167.69758234909577,499.34366400836393,0.9,median,qi,2003,Redrock/Prairie Creek,Reference
32,32,1.0047200294250116,0.6951133278160254,1.5529230256101398,0.09087046692283382,0.06713456508124901,0.11755651783404267,0.8033552872535171,0.7187592514389997,0.8790867606622373,174,106,268,186,113.94999999999999,286,299.58010069665454,168.1707377583357,509.2660189691962,0.9,median,qi,2004,Redrock/Prairie Creek,Reference
32,33,0.8949172904717538,0.5772196456106905,1.397389116282025,0.12441479763700863,0.0938855116289463,0.15652200408559108,0.8857423943218358,0.8177046295742874,0.9416863520737646,150,91,232.04999999999995,164,101,255,269.11618260828675,156.63029941332482,454.82095969656245,0.9,median,qi,2005,Redrock/Prairie Creek,Reference
32,34,0.9373327144745787,0.6130551440562828,1.4820033847081238,0.09085072060821903,0.06879242681567785,0.11444778074978232,0.910711548330199,0.8596561148047019,0.9538534400218168,146,90,227,157,96.94999999999999,242,251.24462121247353,140.87996244511734,418.1254710311656,0.9,median,qi,2006,Redrock/Prairie Creek,Reference
32,35,0.9684022012967544,0.6244937955737504,1.4900153988181468,0.06801312306872885,0.048924827058893186,0.09238047336955783,0.9382360788584654,0.9152732166881797,0.9599982653691012,143,88,221.04999999999995,150,92,233.04999999999995,240.79341066430004,141.02910605410003,407.2866526255323,0.9,median,qi,2007,Redrock/Prairie Creek,Reference
32,36,0.9888154877373196,0.6417202007454712,1.4944890804412758,0.07176290200627228,0.0522958259145085,0.092861541169701,0.847745148092969,0.8058272775233566,0.8853284412181309,141.5,87,217,149,92,228,236.9472357566733,133.86795264249685,400.32105803201506,0.9,median,qi,2008,Redrock/Prairie Creek,Reference
32,37,0.9528794807340404,0.6170652629363863,1.4617945969445945,0.11983723560779344,0.09171083777541744,0.1499383423264389,0.8384318336024377,0.7993545671093794,0.8762599267216229,127,79,193,140,87,212,225.0719750398835,132.74512956031467,377.5650329199057,0.9,median,qi,2009,Redrock/Prairie Creek,Reference
32,38,0.9093176233391502,0.60507024535074,1.3968366841711182,0.11685235055706505,0.09130723975702033,0.1453782392207991,0.8154089202269204,0.7698324956823479,0.8568647482123006,117,73,177.04999999999995,129,81,194.04999999999995,207.92044235027245,120.75713013779838,353.9966106984529,0.9,median,qi,2010,Redrock/Prairie Creek,Reference
32,39,0.8858764156410024,0.5679379751482355,1.360024200802747,0.10768603257989694,0.08200770201612033,0.13361001717561197,0.7887436698901746,0.7358057057854539,0.8319362207743022,105,66,156.04999999999995,114,70,170,181.29655430577617,108.98050396330439,301.92274401999964,0.9,median,qi,2011,Redrock/Prairie Creek,Reference
32,40,0.8467406257877189,0.5427450206897572,1.3161871611208604,0.09476766522414448,0.06977828926922088,0.11988427283109993,0.9124589508315546,0.8767452798149841,0.9438313215427524,91,57,133,97,61,144.04999999999995,154.85125892794161,89.3083339139455,254.15746191820696,0.9,median,qi,2012,Redrock/Prairie Creek,Reference
32,41,0.9856665796781805,0.6489482143311689,1.5268637211181675,0.09185930078654436,0.06798494321860223,0.12011453730381151,0.7964596196873679,0.7475145738220452,0.8438580900998717,89,56,131,95,61,140,151.1700408964156,95.7878344329955,247.01258542234797,0.9,median,qi,2013,Redrock/Prairie Creek,Reference
32,42,0.8390496852095091,0.5525948455054358,1.3077066995332718,0.06920292326426675,0.045730876884013075,0.09746562930438657,0.7918196795043678,0.743217204750908,0.8413654877995119,76,48,112,81,51,119,129.12445787812456,76.59617926308816,206.55735998592263,0.9,median,qi,2014,Redrock/Prairie Creek,Reference
32,43,0.945491536081351,0.6078140452809252,1.496596511515061,0.17607902537558517,0.1421132866659161,0.21338367685382176,0.9188681794202638,0.8853636983353792,0.9487984940491128,64,41,92,73,46,103,120.30811736861074,72.83627316142498,196.199724870888,0.9,median,qi,2015,Redrock/Prairie Creek,Reference
32,44,1.0138670716149543,0.6607682670687491,1.584623136481209,0.14477431318000372,0.112589630223275,0.17756065975921215,0.908792563964367,0.8726931896468682,0.9387581065792954,68,42,96,75.5,49,107,121.38683047524678,75.71108378955564,196.08810871326853,0.9,median,qi,2016,Redrock/Prairie Creek,reducewolves
32,45,1.0888789183211005,0.7067801980378849,1.6861857187941107,0.2341146670377371,0.19513631443793428,0.2760173173946482,0.9556316992119062,0.9353096600307148,0.972754107241164,69,45,96.04999999999995,82,54,114,134.16484961083148,85.54972543981407,204.26757070927553,0.9,median,qi,2017,Redrock/Prairie Creek,reducewolves
32,46,1.1149851524521157,0.7241441624151801,1.6902853228482628,0.21114599785031907,0.17463470991143298,0.24698256464233956,0.903576401767858,0.866740553233074,0.9378063760415541,78,52,110,92,61,127,150.58445133131497,93.90484439942853,229.7882901255316,0.9,median,qi,2018,Redrock/Prairie Creek,reducewolves
32,47,1.128931169164861,0.7574886632784847,1.8073463760682278,0.26656489493593594,0.2266164959382969,0.3083025972469253,0.9435171989583968,0.9209338188462104,0.9629473009294959,83,55.94999999999999,113.04999999999995,101,74,131,169.7661601432833,155.79087272137153,188.67058268091688,0.9,median,qi,2019,Redrock/Prairie Creek,reducewolves
32,48,1.0509582441259129,0.7062512108328464,1.5521147103208477,0.20700883731764874,0.17004264929641172,0.24398604079072392,0.974273190744929,0.9626924321303276,0.982985275448624,95,70,123.04999999999995,112,81,144.04999999999995,179.6319573111026,118.42437268611202,267.4525139696671,0.9,median,qi,2020,Redrock/Prairie Creek,reducewolves
32,49,1.1413360744862227,0.7684013245322716,1.7512574528744485,0.2024782219803185,0.15832406597039825,0.25406050680221703,0.9385222758012743,0.9051356581377302,0.962115042439212,109,78,142,126,90,167,205.38574043122367,133.88646307168383,323.5222493948097,0.9,median,qi,2021,Redrock/Prairie Creek,reducewolves
32,50,1.106617938163158,0.7454756146265306,1.6720515938699236,0.23301414085617586,0.20190702287250517,0.2659038241356585,0.9387528938922408,0.8999111383362602,0.9683750281898229,119,84.94999999999999,159,142,99,189.04999999999995,231.22578579722898,144.50472431534843,364.5866745251024,0.9,median,qi,2022,Redrock/Prairie Creek,reducewolves
32,51,1.1127269876930654,0.7303484392335163,1.66799100801535,0.23469407440950743,0.20197714749815587,0.26832977393261065,0.9280099543304565,0.8348219119487577,0.9738838755113985,132,92,178.04999999999995,156,108.94999999999999,218,253.19028461408914,159.46442886393507,413.0127268129065,0.9,median,qi,2023,Redrock/Prairie Creek,reducewolves
31,1,1,1,1,0.1,0.1,0.1,0.8760726521234592,0.6726318367925954,0.9698035334097568,88.52917583390561,12.653140538768634,190.27603189585625,166.09355877744116,96.75859651832016,279.7528903582949,292.8166413073917,160.82385562017882,515.2917527987357,0.9,median,qi,1973,Rainbows,Reference
31,2,0.8529528671448726,0.5574137652306066,1.3213225485067317,0.10198996641197727,0.030699285965242327,0.28121532827489726,0.8738786557004556,0.6472616206384236,0.96873017851624,141,81,239,153,87,268,248.14023021133474,130.82194171372464,454.5807140528329,0.9,median,qi,1974,Rainbows,Reference
31,3,0.9237924215897252,0.5706427658710111,1.4740280737750526,0.10036040766053075,0.031557829636617976,0.2708884613274895,0.871139325217696,0.6372879211022964,0.9687290135099851,129,72,230.04999999999995,143,79,251.04999999999995,230.66548033602163,122.07822074706895,434.483769768627,0.9,median,qi,1975,Rainbows,Reference
31,4,0.9160257536974237,0.5515879822481988,1.4996397818430294,0.10307247726864485,0.03331965618014535,0.28750956258511895,0.8708742985890223,0.6210952299945417,0.9704236984303534,120,66.94999999999999,211.04999999999995,132,74,240,210.6800590128889,107.89101419771545,401.0871721595338,0.9,median,qi,1976,Rainbows,Reference
31,5,0.9619254371101325,0.5663186054266363,1.4901724762277366,0.16337024420580187,0.11379608180250697,0.21438283086940768,0.8751274537334253,0.6093910888591045,0.970537476477112,109,60,189.19999999999982,124,69,213,200.69471583584786,105.12264180887729,374.2170959971696,0.9,median,qi,1977,Rainbows,Reference
31,6,0.8976000419022,0.5493174450208409,1.539471006282938,0.11150715561148217,0.08815122447546324,0.13478542943751662,0.8743512124933501,0.6510974677439545,0.9650437754333372,103,58.94999999999999,179,113,65,196,179.9611925293761,96.39994426467315,348.7506855407455,0.9,median,qi,1978,Rainbows,Reference
31,7,1.0108683560958656,0.6082155635072609,1.6395170596555664,0.22832644469664629,0.1838226127364511,0.2763974661844991,0.8745243911131555,0.6358774933980563,0.9700801731101518,95,55.94999999999999,158.19999999999982,112,67,186.04999999999995,180.16862221206333,105.84189761414365,330.55304815221166,0.9,median,qi,1979,Rainbows,Reference
31,8,0.853365833464337,0.5175223095673246,1.3731149627115518,0.033950462967314035,0.02152382839736648,0.04814591908690793,0.8722641998566094,0.6397496707918092,0.9701860731261018,95,57.94999999999999,153.04999999999995,98,60,157,154.2640379284885,90.60037102132151,290.07654882629674,0.9,median,qi,1980,Rainbows,Reference
31,9,0.9412569578714011,0.5342113007934867,1.5098297221124373,0.10094382349360004,0.03563214340401485,0.27104317498779795,0.8804262122084991,0.6636539618166809,0.9677881550449107,82,52.94999999999999,126,89,59,138,143.08311216377837,84.66067022786437,255.21266856407112,0.9,median,qi,1981,Rainbows,Reference
31,10,1.245392383857431,0.7511173588082642,2.022850408010013,0.5033905571475377,0.4335329531664174,0.585380031342133,0.8938569536268264,0.7246486635092028,0.9721153795258819,76,52,108,106,76,150.04999999999995,177.7747050315333,121.14014825516645,273.0549920510277,0.9,median,qi,1982,Rainbows,Reference
31,11,0.9603619423598996,0.6370450563429473,1.5732134761961716,0.1922060917760502,0.1689910473181521,0.21892380345283521,0.8927637625559893,0.7335678345018574,0.9739275129551199,92,68,126.04999999999995,106,80,146.04999999999995,174.4262681720278,117.03055308944094,257.2102006272516,0.9,median,qi,1983,Rainbows,Reference
31,12,1.0230648612939373,0.6591845515376653,1.6620893947633761,0.23497298674118816,0.21037499791221767,0.26228334008935317,0.9038614654235124,0.770316972371459,0.97061551131999,93,71.94999999999999,120.04999999999995,109,87,142,177.14797587401438,128.55488077117576,256.38210435915266,0.9,median,qi,1984,Rainbows,Reference
31,13,0.819791555924572,0.5641257524155648,1.1837443074217808,0.12494008772630208,0.1064520045528313,0.142772765908855,0.9186214831390607,0.7967875257516613,0.9754320248695721,98,79,123,105,87,131.0999999999999,144.5790606736631,110.67342914396075,203.9618540684808,0.9,median,qi,1985,Rainbows,Reference
31,14,1.1403621319598658,0.8368082768395924,1.4363919391745925,0.2025840689139784,0.18254983210032744,0.22525916626161088,0.9366016295606421,0.8499074367271974,0.9802360405850357,96,80,117,110,94,133.04999999999995,163.71484262475207,137.28508968108775,199.94866711569773,0.9,median,qi,1986,Rainbows,Reference
31,15,0.9607235773627867,0.8238439067958706,1.1074179056956028,0.15741477314544583,0.1403251108520273,0.17564476391959646,0.8885055117818503,0.7433186571711955,0.9684270821743806,104,88,124,116,100,138,156.3568988864423,135.65894099426998,185.7094590289257,0.9,median,qi,1987,Rainbows,Reference
31,16,0.9530265715602788,0.7647121729743204,1.220476101659063,0.11007931959325407,0.09202755261091217,0.12825770360474925,0.9199547414658165,0.8109143749616904,0.9755271500812291,103,84,125,111,91,134,150.16366709984874,117.10145391235838,196.2039617058619,0.9,median,qi,1988,Rainbows,Reference
31,17,1.51684721237081,1.027614537339885,2.537565197685306,0.14049125208849378,0.1030891961155981,0.18827613800449053,0.9146405708169618,0.7830680255491957,0.9766684741956071,102,83,123.04999999999995,127,104,157,228.78317045619957,156.99643999793005,378.40550470980696,0.9,median,qi,1989,Rainbows,Reference
31,18,0.9903445696222746,0.5819710699387661,1.6960849175948558,0.15327438826018186,0.11550573121285454,0.20382661692585735,0.9169122621577149,0.8045427166657536,0.9758522050554858,116,93,143,134,108,161,228.378605603582,162.743217203364,339.7461236223111,0.9,median,qi,1990,Rainbows,Reference
31,19,1.0711460359140599,0.6452624101978853,1.6705292560612863,0.15561455755522,0.11534863116292102,0.20509357273406859,0.9032009905579874,0.7743328339810932,0.9736573139866863,122,100,147,140,116,170,241.81484532582186,169.6290274560188,359.959048799322,0.9,median,qi,1991,Rainbows,Reference
31,20,0.9554260842486129,0.6070934001438315,1.5462891785805184,0.10192743026962027,0.0748437194212677,0.13806615619395318,0.924283586510044,0.8209950400325994,0.9771522369056755,126,102.94999999999999,154,139,115,169.04999999999995,229.11603049494494,166.55618194025837,350.51670285938496,0.9,median,qi,1992,Rainbows,Reference
31,21,1.074835405666699,0.6719452687217324,1.7258607477498906,0.1502772286353206,0.11138455221956219,0.19661464470510603,0.8877903366544159,0.7559218491771469,0.967349062941959,128,105.94999999999999,156.04999999999995,147,123,178.04999999999995,251.41629964223378,176.27235236626478,366.08931272276294,0.9,median,qi,1993,Rainbows,Reference
31,22,0.9543550457063522,0.6127146968467738,1.6131641708391617,0.11450366969013884,0.04758707768742508,0.20584662581027346,0.9348394500803687,0.8390064463244934,0.9813197754279948,130,111.94999999999999,154,144,127,168,243.4079675613172,174.83018747300417,354.8064285416242,0.9,median,qi,1994,Rainbows,Reference
31,23,0.8726394845526134,0.6043433465659757,1.2025037247242834,0.05898224459585746,0.046675258829721025,0.07342634692920816,0.8415266041660584,0.7157372193256216,0.9388958238620364,135,119,153,142,126,160,210.90343948692447,194.71788264090804,235.92123647649765,0.9,median,qi,1995,Rainbows,Reference
31,24,0.8078888048176411,0.7018680501359442,0.9354454309648731,0.14726636646511254,0.13278940509987752,0.16234200511537017,0.9213268125766638,0.8581104945089062,0.9682296259858799,116,101,132,127,111,144,171.46744171195394,151.21030678741465,196.4162052166535,0.9,median,qi,1996,Rainbows,Reference
31,25,0.8780855209707337,0.7765132886475197,0.9939140013369258,0.08908747891256227,0.080332573465029,0.09848792431744886,0.8361913589893628,0.7503276390828854,0.9258637121599435,113,99,128,118,103,134,150.93567331948879,131.54914559744753,173.95240439040757,0.9,median,qi,1997,Rainbows,Reference
31,26,0.8556263285540298,0.7324700573939964,0.986557112757021,0.08297498887944907,0.07346527917782947,0.09298014771475824,0.9468125192400945,0.890568145030554,0.9822817671577772,96,85,108,100,89,112,129.03190036687124,115.37477631191648,145.69883371796496,0.9,median,qi,1998,Rainbows,Reference
31,27,1.1482885798900968,1.0173766626893026,1.3028143302695825,0.11250643048057621,0.10077737750418785,0.12489535395802338,0.9184771894889978,0.8466147722143934,0.9717502090198479,93,84,105,100,90.94999999999999,112.04999999999995,147.85662201866361,131.81802457702358,169.9560986034822,0.9,median,qi,1999,Rainbows,Reference
31,28,0.9010539068637686,0.7924025497912314,1.0198299735358234,0.10926669968294536,0.09734655613196848,0.12181589674622274,0.9314153347618007,0.8650440673395158,0.9763676537816308,91,80,102,97,86,109,133.28411032573376,118.21312601666101,153.0815949725181,0.9,median,qi,2000,Rainbows,Reference
31,29,1.0244974172219814,0.7694159382321415,1.4005447820499377,0.10075977922114941,0.08861380467140557,0.11352475210464287,0.9404418779831734,0.8724291177297282,0.9801488557344566,90,77,103,95,82,111,136.08478353598343,102.74006788460699,189.2529695343129,0.9,median,qi,2001,Rainbows,Reference
31,30,1.1133882002824453,0.7585168108858169,1.778105849888324,0.11981418019831502,0.10679619491599851,0.1334568247001041,0.9229943643902668,0.8414776954347835,0.9744072831531244,89,75,106,97,82,117,153.5880885355021,111.23663163387943,230.8432628708974,0.9,median,qi,2002,Rainbows,Reference
31,31,1.0014809721929963,0.6659240654650379,1.5419047467854297,0.12044597057181147,0.10686686431504831,0.13422517517386984,0.8845108492215866,0.6940943254227474,0.9709920490019726,89,73,108,97,79.94999999999999,120.04999999999995,155.867004203903,110.20219416526047,229.23779663019667,0.9,median,qi,2003,Rainbows,Reference
31,32,0.8891183995635716,0.5679144550295012,1.4280945553064375,0.06129053255766369,0.043038521367294885,0.08035720173924706,0.8759978836175681,0.6987092148664124,0.969373271184755,84.5,63,107,89,66,113,138.96286157520257,92.79105162404443,210.50066297976062,0.9,median,qi,2004,Rainbows,Reference
31,33,0.9433421828401184,0.5912874509174875,1.5775830808370377,0.10291635735949069,0.03012312121056112,0.2923026866650279,0.8781103409484782,0.6778177240753949,0.9663670745314011,76,54,100.04999999999995,83,59,114,131.3379157502841,84.94621377697463,211.98037147444128,0.9,median,qi,2005,Rainbows,Reference
31,34,0.9168382826739487,0.5726543972471743,1.4249998428413404,0.09697025624434075,0.031174288384109114,0.26530208327523835,0.8786119005715873,0.6816897966188616,0.9693915124376586,69,51,99,75,55,106.04999999999995,121.11822837002163,80.26456732990488,188.05483235640725,0.9,median,qi,2006,Rainbows,Reference
31,35,0.9462251026835442,0.5880313677521112,1.5442032803597208,0.10525150430739759,0.033078778242635165,0.2925193003606048,0.8512039093607016,0.6456326564629433,0.9639257786916994,65,46.94999999999999,89,71,51,98,114.32860777000663,73.93542946106979,182.23120754239287,0.9,median,qi,2007,Rainbows,Reference
31,36,0.9376934563327908,0.582152428383399,1.3641954772754106,0.1278163510974335,0.09441488101916536,0.16804118166456805,0.890391356045587,0.7059387824877783,0.9721348319258778,59,42,81,67,47.94999999999999,93,105.52092506086763,74.26532026528542,154.59752280509394,0.9,median,qi,2008,Rainbows,Reference
31,37,0.9807437603490814,0.6692725047639808,1.58976010827153,0.10309101750213986,0.04504551967424212,0.1734909900809549,0.7544390425735721,0.5128724690756872,0.9304351830703635,58,41,83,65,44.94999999999999,92,105.07188402339672,65.35836978723906,170.51539958285514,0.9,median,qi,2009,Rainbows,Reference
31,38,0.8055487351673071,0.47276860279487776,1.339073989392337,0.10221577555846563,0.0747499779666542,0.13539593916163303,0.822407289986236,0.5991062198736385,0.9528472361833373,48,34,67,52,36.94999999999999,72,83.87280045610468,52.20777346518144,137.32654090273815,0.9,median,qi,2010,Rainbows,Reference
