i,j,lambda,lambda.lower,lambda.upper,R,R.lower,R.upper,S,S.lower,S.upper,totNMF,totNMF.lower,totNMF.upper,.width,.point,.interval,yrs,herd,trt
16,11,1.0014831998579026,0.6664441190693294,1.507369162958049,0.23527110414500385,0.2200381903883668,0.24972984456565306,0.8417373610357357,0.8332229079831298,0.8504382402144497,270.47162437848107,179.8974827215262,405.083430648919,0.9,median,qi,1980,Hart North,Reference
16,12,0.9841968682328561,0.675117264407848,1.5079254416647623,0.23508758926704454,0.21966083673494502,0.2508674668180624,0.845147011899773,0.832958826825105,0.8578562079805875,266.7881140635817,179.06662149759526,424.8487257689762,0.9,median,qi,1981,Hart North,Reference
16,13,0.9871760077754652,0.6705675707207676,1.5751961814176327,0.21640383046859002,0.2002045083129965,0.23205491182462923,0.856371553391436,0.8404860333599143,0.87139675538078,267.7645603697436,177.98249288898646,417.6434362036698,0.9,median,qi,1982,Hart North,Reference
16,14,1.0153482074799136,0.6721679467263251,1.612960300759492,0.2363178332529633,0.22060915528153688,0.25274831424698363,0.8392652315572611,0.8258157025906318,0.853046785728407,277.5632323468524,185.02201796235764,423.26302576446307,0.9,median,qi,1983,Hart North,Reference
16,15,0.9857460889079828,0.6473383731612551,1.5974777863425624,0.22719072980615515,0.21208129006748824,0.24318222467292017,0.8473467345244798,0.8331911414446546,0.8625133755309028,274.95242376803253,178.6254079241776,428.2708319095172,0.9,median,qi,1984,Hart North,Reference
16,16,1.034276781647475,0.6788938411364354,1.588259837283282,0.2445899098684237,0.22948659753777773,0.2602557062085074,0.8310987935785822,0.8212784320815145,0.8393194724085953,287.72200383301947,189.37475187958896,444.84677734089263,0.9,median,qi,1985,Hart North,Reference
16,17,0.9865179146057906,0.6650033981264717,1.5075040679067002,0.22696117672827837,0.21163333671088477,0.2419250842972529,0.8481671523598904,0.8382440360413821,0.8577646709543213,280.08471473633665,185.5705793640196,428.77747298104657,0.9,median,qi,1986,Hart North,Reference
16,18,0.9830185030501204,0.6558570059629463,1.5086171485271,0.2283964071637934,0.21364714117007627,0.24350336210258855,0.8441069810999835,0.8355803154237696,0.8534244384452111,273.5641374299213,186.73318470020095,443.4736597075315,0.9,median,qi,1987,Hart North,Reference
16,19,0.993903695866913,0.6753519323422364,1.604077045222237,0.23318232859072405,0.2181631228633086,0.24761199406308942,0.8405270396502142,0.8332252563466583,0.8476946477589363,282.54522093281645,183.46170301052942,443.55079703499837,0.9,median,qi,1988,Hart North,Reference
16,20,0.9931016213671089,0.651079736050885,1.5188530842038483,0.22483501539051948,0.2100258091977398,0.23934954120045887,0.8444618098763742,0.8359956921090187,0.853544178529873,280.3659476492858,185.25871284978723,425.70265344878453,0.9,median,qi,1989,Hart North,Reference
16,21,1.0252930128847506,0.6847508048436669,1.556487646406227,0.23057733021743304,0.21572781259373905,0.24489259062827196,0.8408103177509796,0.8333088032640231,0.8488876314910913,286.515707382488,183.99092740766747,442.4686945178993,0.9,median,qi,1990,Hart North,Reference
16,22,0.9901754781432387,0.670156626354651,1.534881856525592,0.22308979214641816,0.2089598848166663,0.2370996539315809,0.8451257288482011,0.8362089508534898,0.8535542804593863,284.21966865090354,181.0271943112517,444.6071606548822,0.9,median,qi,1991,Hart North,Reference
16,23,1.0053626629563626,0.6817869193052979,1.5486031035197831,0.22859484778580894,0.21370767693389847,0.24302688108012616,0.8397579339975332,0.8331414914064172,0.8469224274183798,283.9579245598966,183.99847378653496,445.2316099832759,0.9,median,qi,1992,Hart North,Reference
16,24,0.994079908095137,0.6934809069305402,1.5189741927057865,0.2293569121108728,0.21385322010691096,0.24475525654458966,0.8361665805858257,0.8243404232579928,0.8456523492007347,284.89745922889847,185.84204084664083,437.78650640130564,0.9,median,qi,1993,Hart North,Reference
16,25,0.978089889556319,0.6479428061141358,1.4736439334891238,0.209647213871878,0.1947290289340097,0.22422067430612336,0.8546566122731779,0.8397847830632406,0.8681460567295771,277.85409090371434,179.4134171303827,443.8558469663155,0.9,median,qi,1994,Hart North,Reference
16,26,1.022888336439998,0.6822300777324493,1.5575686466373635,0.22595776641817142,0.21126977390773807,0.24010733073188897,0.8396650674682062,0.8324101753410009,0.8464752876331055,282.567476737173,182.84407043838576,430.3906011722362,0.9,median,qi,1995,Hart North,Reference
16,27,0.9829426678395644,0.6680357252415858,1.5502088567569365,0.22978142109653454,0.21507612821837804,0.2442786760405334,0.8389762229069646,0.83138528684155,0.8468142351292341,284.87838260027223,182.1527717708631,438.92202084314386,0.9,median,qi,1996,Hart North,Reference
16,28,1.0034881320519071,0.6533277129278516,1.5056365720208986,0.2375522402975094,0.22226726602880795,0.2526562646920305,0.8302242581892767,0.8218086344962949,0.8374971343569321,284.5171799888077,185.52660560410095,419.5893694044663,0.9,median,qi,1997,Hart North,Reference
16,29,0.9805959958723419,0.6488492918855612,1.5047874437859112,0.22224641588381688,0.20749840427711214,0.2373119343396633,0.8376594347644551,0.8299271178113443,0.8463184376816278,277.8621997168923,183.98453699738084,413.08353026190616,0.9,median,qi,1998,Hart North,Reference
16,30,0.9707507103380517,0.638073820176093,1.4669182316851777,0.20739198284491572,0.19297223603351862,0.22099259866202153,0.8512427871353685,0.8403304053191768,0.8618379264883087,269.6115034254034,181.75066918539397,410.88453335624683,0.9,median,qi,1999,Hart North,Reference
16,31,1.0302221983639561,0.6524291496649361,1.4668812183604811,0.22588753414975515,0.21108427581228267,0.23939030708767337,0.8348376352577993,0.827061478533497,0.8415538680659673,273.9832357539674,179.8974233224073,441.1038374567777,0.9,median,qi,2000,Hart North,Reference
16,32,0.9787186595966693,0.6565663356342003,1.4836816539905386,0.22726906597734858,0.21164310088787772,0.2426316087681805,0.8303571464782318,0.8171113478930387,0.8420260838839216,269.3550105256013,176.54391274214618,409.0978461581011,0.9,median,qi,2001,Hart North,Reference
16,33,0.9790954974863318,0.6569085597437663,1.4771030856957763,0.2214240368685506,0.20673607535307162,0.23717381555434253,0.8369346151804427,0.8271335283265355,0.846437334274287,263.8347901012371,177.74519290941188,389.29630262565047,0.9,median,qi,2002,Hart North,Reference
16,34,0.9898476342464106,0.6729052722740432,1.5101749379811926,0.22322969724350084,0.2085154058046448,0.23749823408028803,0.8316322078096141,0.8231703751442524,0.8383334969082785,263.2779251128766,172.31020429286602,390.7574547945057,0.9,median,qi,2003,Hart North,Reference
16,35,0.9935402448139377,0.6521310102462072,1.5114586528448992,0.2201443243563157,0.20477603031787528,0.2341537868474866,0.8324664133527051,0.8248515907785282,0.8389062508225653,256.5413061208352,173.54548791007727,391.1854609740005,0.9,median,qi,2004,Hart North,Reference
16,36,0.9361973136162292,0.6222907093665476,1.4988262309623162,0.31320937773910257,0.30204837283900826,0.3251725350984348,0.8317704777537327,0.8234389158530908,0.8394713680916561,245.28164311130476,163.0845793880883,362.3144694458588,0.9,median,qi,2005,Hart North,Reference
16,37,0.9545321762366885,0.6459961044354964,1.4094382643953143,0.29381010523129475,0.28305621322331775,0.3043352473943518,0.8426517148565209,0.8352835655897756,0.8510001763587389,232.00850215689832,204.32129063696445,271.25834929838,0.9,median,qi,2006,Hart North,Reference
16,38,0.9699064914479184,0.6576642440151064,1.496003702574376,0.20912319427645676,0.19479013673040782,0.22325600578409477,0.8408025711311331,0.8322979830961074,0.8492366923374299,224.32609793652676,150.10890426973035,351.86992370656145,0.9,median,qi,2007,Hart North,reducemoose
16,39,0.979072093165134,0.6512174580020119,1.510272551951494,0.21265524818847545,0.1983169496433722,0.2272102351896157,0.8320700430047996,0.8240074957144323,0.8394221410228365,221.38612037259347,148.69478971432022,343.7936933509479,0.9,median,qi,2008,Hart North,reducemoose
16,40,0.9534792388009905,0.6230287918191363,1.517225567354592,0.19681213167396044,0.1833644019340323,0.2105232692106509,0.8481460377398202,0.8385198811765212,0.8589044004522071,209.0210140381494,138.76269616093668,331.36197882300894,0.9,median,qi,2009,Hart North,reducemoose
16,41,0.9835891459862659,0.6527932776353824,1.4863362432327503,0.20848806628859262,0.19384814065217779,0.22225540012183073,0.8335995307668675,0.825906814558544,0.8405638311041024,210.11942294366605,134.09730226622187,328.91964084302214,0.9,median,qi,2010,Hart North,reducemoose
16,42,0.963429534537692,0.6701439376663517,1.5170603317197715,0.20551661578197555,0.19143046478508188,0.21955101854483933,0.8340543723425293,0.8248347342030483,0.8425464022920647,204.17164557996057,133.81419498727982,318.01464200242464,0.9,median,qi,2011,Hart North,reducemoose
16,43,0.9435431359613783,0.6328057525861865,1.4764374735434433,0.20067288356455235,0.1868638133384943,0.21452615377980697,0.8391466443046163,0.8302181792951873,0.8485460530330731,196.57545713447274,120.35870829953073,324.77808395006036,0.9,median,qi,2012,Hart North,reducemoose
16,44,0.9762409472381024,0.642869312000908,1.488285337343909,0.20339274569884516,0.18886013060626983,0.2174999894052994,0.8329805191928055,0.8242832382691486,0.8411831345379784,193.0843747697088,119.31278935721255,314.1469696389499,0.9,median,qi,2013,Hart North,reducemoose
16,45,0.9717687864548256,0.6298791635595908,1.5550310002977787,0.18979221302459215,0.17697588596787445,0.20270883587489336,0.8469912320437705,0.8382832686467612,0.8557322347539256,187.42895717676447,116.06062674436771,311.51174582192004,0.9,median,qi,2014,Hart North,reducemoose
16,46,0.9560766468957342,0.6024400618525005,1.429471217332544,0.1955524530771932,0.18195401344704026,0.20863702660474195,0.8433221546706726,0.836157018785799,0.8508175538817239,178.54921879635083,109.56327709395715,303.7327328433255,0.9,median,qi,2015,Hart North,reducemoose
16,47,0.9661795804283491,0.6468042030769633,1.5123012980621604,0.19014433409211812,0.17628500927756882,0.2041178707163435,0.84348645892138,0.8351206107541852,0.8524849930418699,173.4435583251493,106.14481342097852,291.23169347544666,0.9,median,qi,2016,Hart North,reducemoose
16,48,0.9854593583418317,0.6608390389245415,1.4497663629869504,0.19977268486140792,0.18586513037219135,0.21400159244404385,0.8396431442682153,0.8307602489476785,0.8492617700263474,170.9101700064426,102.95890907049922,281.4022204344926,0.9,median,qi,2017,Hart North,reducemoose
16,49,0.9529380329857876,0.6565798419980241,1.4440428556735359,0.18514940894498677,0.17208309492497362,0.19912634527046738,0.8480415548422701,0.8365253334479954,0.8599289023319827,165.7151096388172,101.17404473728416,266.4549119556734,0.9,median,qi,2018,Hart North,reducemoose
16,50,0.9637837455420747,0.6567334202909764,1.4979886626647068,0.1823507869885364,0.16876575134993566,0.19600075283889173,0.8513215064830327,0.8395279967214071,0.8627708219012279,161.06062803050946,91.76879375846886,279.7572795971017,0.9,median,qi,2019,Hart North,reducemoose
16,51,0.9745982120087578,0.6538555976500066,1.52495930331244,0.19329329417541893,0.1796807258201174,0.2068187829286051,0.8438879480862086,0.8345366861086471,0.8537669994158419,157.56225068139975,88.32481705632001,269.1817668860488,0.9,median,qi,2020,Hart North,reducemoose
15,1,1,1,1,0.1,0.1,0.1,0.8507680815906485,0.8382008905063959,0.8631555435285626,30.112414965051265,18.518468858100793,47.696681042183855,0.9,median,qi,1970,Groundhog,Reference
15,2,1.0503798413502303,0.6343355979110862,1.6209563579020252,0.24503822078348714,0.22759903847161828,0.26329598134461363,0.8428348158391248,0.827765174704731,0.856529310196015,31.44538996996083,18.144602239649565,50.896640621412786,0.9,median,qi,1971,Groundhog,Reference
15,3,0.9994121445141255,0.6249875633187902,1.649345509348437,0.24330839002966997,0.2256599917836294,0.2619766493114394,0.8451908279497923,0.8321056969681859,0.8586819513618418,31.421607534189285,17.698362404539942,54.12457449047857,0.9,median,qi,1972,Groundhog,Reference
15,4,1.0025808640880678,0.6422308981466253,1.6209731108293686,0.2378760426885924,0.22263849439372482,0.2528913508841477,0.8476228123081057,0.8370659321957606,0.8585398992472285,32.2948791013613,16.89824762227158,54.18478938428163,0.9,median,qi,1973,Groundhog,Reference
15,5,1.0129397655209256,0.616086822697306,1.5694691726776735,0.23999883592444882,0.2231283059909849,0.2578704521304719,0.847351288082844,0.8340433293996186,0.8605939972966142,32.16654679323996,16.63766933174092,58.12999893408734,0.9,median,qi,1974,Groundhog,Reference
15,6,1.0275936710995413,0.6359995842855797,1.641675306421198,0.2450218656119419,0.22866389140172194,0.26118102372761437,0.8419429943746812,0.8311455691837467,0.8517347511605688,32.63990223189974,16.090608249166287,57.262146931948124,0.9,median,qi,1975,Groundhog,Reference
15,7,1.0184451844245554,0.6350441186611558,1.6450347192762342,0.2502745228730439,0.2343678628778408,0.266506432875069,0.8384428778380038,0.8291868849957215,0.8475113432787799,32.972571410592586,15.94843142003024,62.24912060823427,0.9,median,qi,1976,Groundhog,Reference
15,8,0.9983909005166096,0.6278481179335549,1.5588310108868952,0.22884009172571784,0.21369557526798416,0.24580113656422858,0.8514357378543278,0.835859490677038,0.8680056504804575,33.29634916891513,16.362364225323542,61.540023268691584,0.9,median,qi,1977,Groundhog,Reference
15,9,1.0228387321768146,0.6269084424521989,1.6688820605742074,0.23772467874026942,0.22277820652983057,0.2521015991197215,0.8447992690308945,0.835960208267471,0.8539768238504761,33.7411465163795,17.0760675348496,60.7166153968956,0.9,median,qi,1978,Groundhog,Reference
15,10,1.024421432524122,0.6404702479356463,1.5913125677192574,0.24117934392969126,0.22657603760027342,0.2566713224149239,0.8414288829169749,0.833199843473026,0.849966324666426,34.767410766966044,16.188458800935017,62.15900920556115,0.9,median,qi,1979,Groundhog,Reference
15,11,0.9983126918015517,0.624077876910408,1.6468737040220953,0.2300510906333545,0.21412328237058456,0.24548157985979213,0.8478300460299181,0.8358484113987401,0.8585158183908996,36.15141571408495,16.755327856947236,63.455129479185004,0.9,median,qi,1980,Groundhog,Reference
15,12,0.9962890135383411,0.6199271662544976,1.5332428103831104,0.21873764702449505,0.20231769866834035,0.23926624001064634,0.8597346623054626,0.8427483000386152,0.8776685748694312,35.035840385146614,17.774292829387665,62.28903942808802,0.9,median,qi,1981,Groundhog,Reference
15,13,1.0134825735140776,0.6485339795641097,1.608557462926124,0.2161601280690129,0.1995631192643118,0.2329737229438178,0.8553943877292072,0.8406364984282512,0.8700389705794657,35.035223522652196,17.002698396689862,65.02712149404174,0.9,median,qi,1982,Groundhog,Reference
15,14,1.0156263816416793,0.6400459878377076,1.6339679035177566,0.23645547442577033,0.21996701699294008,0.2537632049134014,0.838366895273103,0.8252538048122117,0.8505205037402146,35.69470229873276,17.72406021111265,65.349741482446,0.9,median,qi,1983,Groundhog,Reference
15,15,0.9741460951967089,0.6326709682261397,1.6158033627695452,0.21854234925234872,0.20351835140203423,0.2340804954026029,0.8474411904481868,0.8364847660789825,0.8588251641495903,35.56069059021133,16.671115810793353,66.19766664752154,0.9,median,qi,1984,Groundhog,Reference
15,16,0.9888481952269849,0.6151166367193626,1.6109010093410125,0.2196209894324288,0.20466240751524184,0.23478863236334674,0.8416157085442093,0.8326462779650045,0.8513804575104097,35.49677625515889,16.916915628185436,67.8982510281735,0.9,median,qi,1985,Groundhog,Reference
15,17,0.9746845399080302,0.6306010516665689,1.5512769753069549,0.20321209612410454,0.18909178369702875,0.21704735312382703,0.8532896643380053,0.8419933796540773,0.8628567337955232,34.248935241571516,15.857422448247823,62.46393474321117,0.9,median,qi,1986,Groundhog,Reference
15,18,1.005190852457507,0.6276103379847285,1.593043668883149,0.20190835318877004,0.18816338955449965,0.21594294861337404,0.8521712223365654,0.8408952374829921,0.862684862028691,35.501789410880725,15.286845001005895,64.1196474163893,0.9,median,qi,1987,Groundhog,Reference
15,19,0.9954804801989423,0.6430746432607453,1.6246818707014083,0.2058464026698799,0.19165323139497362,0.22077262508633227,0.8480846395741108,0.8393514729442842,0.8564025117828143,34.99105146807582,15.152729908375926,65.20291390122817,0.9,median,qi,1988,Groundhog,Reference
15,20,0.9865536493020023,0.6280520203394957,1.567573152481762,0.20246707604193392,0.1889446266703048,0.21699956349604177,0.846542278243535,0.8374353544506308,0.8563911035729871,34.49434107804784,16.208010081372915,61.43246907507193,0.9,median,qi,1989,Groundhog,Reference
15,21,0.9852694017984276,0.6093493384866263,1.5953565578148676,0.20285228988305198,0.18910691369533333,0.21768594068292477,0.8412255704403396,0.8319833423542212,0.8512132572258906,33.922527714254485,15.931768940225954,60.74848816051963,0.9,median,qi,1990,Groundhog,Reference
15,22,0.9780735237288954,0.6110575972783523,1.5648012975415737,0.19585799930133557,0.1816241227228564,0.2099030207271303,0.845947227956572,0.8366699697145032,0.8564757437512602,32.97750685859147,16.293044060581824,61.88536079251173,0.9,median,qi,1991,Groundhog,Reference
15,23,0.9843830856367338,0.629871759975016,1.6002173113563178,0.19445506139697735,0.18076865843068052,0.20928567771704318,0.8452354772519939,0.8350322505007506,0.8567989607375379,32.84148098725041,16.26577519831185,57.033004697769776,0.9,median,qi,1992,Groundhog,Reference
15,24,0.9607923594930774,0.6071859416395757,1.6355532798120396,0.18869622644330775,0.17539962551406257,0.2019476452670016,0.8471425391342402,0.8375561456166527,0.8569743758429796,32.38784195359738,16.506862717899185,54.83581870773584,0.9,median,qi,1993,Groundhog,Reference
15,25,0.944713831769278,0.5906695369162982,1.5428506608316044,0.1791382533408712,0.1649416054358968,0.19503099402090615,0.8571983777203178,0.841178574634881,0.8731958138244087,30.586290692034318,16.452267993573454,50.19688751917721,0.9,median,qi,1994,Groundhog,Reference
15,26,1.0123427512456245,0.6228873491599046,1.6255533265409348,0.18421285760439854,0.17090416832016808,0.19810852848167448,0.8508304449409039,0.8403347537956346,0.8608552004024974,30.497919799556428,16.246250137264937,50.71806603616211,0.9,median,qi,1995,Groundhog,Reference
15,27,0.9695079157036014,0.5905723646531771,1.5796168257985328,0.20162751352980515,0.18632360110828763,0.21873753378713967,0.8353236816864913,0.822766490341559,0.8478042400158938,29.1793547165917,16.747503183139596,48.5534902771107,0.9,median,qi,1996,Groundhog,Reference
15,28,0.9672834260418276,0.6222573646219615,1.5799247040681614,0.19400363642685753,0.18017159571164423,0.2085941489134072,0.8384594141303694,0.8282761395061277,0.8491720671610544,28.55438680144564,17.965451155586177,45.93851903141303,0.9,median,qi,1997,Groundhog,Reference
15,29,0.9798481578519563,0.5920197843084268,1.537794993126882,0.18128646412520427,0.16766870824559438,0.19609384554347467,0.8456347819419298,0.8330972336026964,0.8596468182532345,27.37944205464871,17.57173040816114,42.95822437872974,0.9,median,qi,1998,Groundhog,Reference
15,30,0.916992456404163,0.5894760695179744,1.412341425172402,0.2540251472705103,0.23754852783316954,0.2695686691318813,0.8522872770027556,0.8389038613837778,0.8652967573888528,24.35950277761581,23.59740788651747,28.921338016483144,0.9,median,qi,1999,Groundhog,Reference
15,31,1.075116459477788,0.6722985019723469,1.6252183982252315,0.1945068987514761,0.17898703140211505,0.21170489002129939,0.8303656875961716,0.8131381288687303,0.8478297556228794,26.67264124864466,16.830096359990144,40.62641892245122,0.9,median,qi,2000,Groundhog,Reference
15,32,0.9575680186357737,0.5874156072280193,1.5474405235851543,0.1798268609720548,0.16639847046935913,0.19356373226971157,0.8392485707195394,0.8293225552630439,0.8492578096883351,25.30537950252715,16.159777046091694,39.68018277557247,0.9,median,qi,2001,Groundhog,Reference
15,33,1.006874489462028,0.6311597373759027,1.5503469090423159,0.1770265482014517,0.1628038957874766,0.19172759460763433,0.8445809608597299,0.8327204650342165,0.8575477824242518,25.781010950799974,15.193829873786246,41.55244706462257,0.9,median,qi,2002,Groundhog,Reference
15,34,0.98374398802221,0.6065986904433032,1.5637254889575891,0.1782617339054104,0.16547900774685437,0.1915303146494941,0.8404478518720486,0.8305078452899604,0.8501020697615915,24.821669263178983,15.365302028626283,41.34166511314753,0.9,median,qi,2003,Groundhog,Reference
15,35,0.9669698835359439,0.6194990575259512,1.580188188848304,0.17036689447598877,0.15730638280462528,0.18320988435523333,0.84531712090286,0.8337252907353179,0.857499775132072,24.93659310229642,15.289957014600876,39.87264721901515,0.9,median,qi,2004,Groundhog,Reference
15,36,0.9808448327525012,0.5894813139912362,1.6112901616281379,0.17206348873039568,0.1593359389339329,0.1865504316107368,0.8436253271470775,0.8333699497447793,0.8539923440101128,23.982620417375593,15.110097496015113,37.59968528556976,0.9,median,qi,2005,Groundhog,Reference
15,37,1.004935314313393,0.6427096662690465,1.5903803744463092,0.242737862947769,0.22779950050861839,0.2585207287428113,0.8467948383187747,0.8318069330823594,0.8617942061013248,23.4823792156013,22.603780397937417,27.69626261507448,0.9,median,qi,2006,Groundhog,Reference
15,38,0.8994999597837519,0.5979174093280949,1.3251471250827105,0.16910359605983621,0.15623573202629756,0.18319096182952155,0.8440445896333307,0.8324022445288412,0.8553123372179173,21.46287455445089,14.49774970484492,32.614058029146165,0.9,median,qi,2007,Groundhog,Reference
15,39,1.090811780673075,0.7248628307897061,1.6279184369154696,0.24992109342961602,0.23588027791797195,0.26524747277274285,0.8354143023052034,0.82188883501466,0.8491200962223119,23.171096849240506,22.548574700247688,25.19577652385085,0.9,median,qi,2008,Groundhog,Reference
15,40,0.6378812680624982,0.41806226406856434,0.9470330963042365,0.16186012414161866,0.14860123718871981,0.17582945034182515,0.8449979531396024,0.8317430579745324,0.8586142842625197,14.915604461661317,9.617349293313037,22.727274418254478,0.9,median,qi,2009,Groundhog,Reference
15,41,0.671691824468239,0.42998336262283754,1.0448222592101637,0.23948776971049074,0.2277912264982012,0.25055572122827835,0.838956192158043,0.8255224728472551,0.8516554434368866,9.486997525502261,8.632657112370119,12.956355300304024,0.9,median,qi,2010,Groundhog,Reference
15,42,0.7783736033361275,0.5550192037582959,1.3728441871653534,0.24966335170578263,0.23603112746840327,0.2654911333239602,0.8337844501503558,0.8190826905423296,0.8472235757017419,7.717375552524034,5.8039613231643035,13.640163286796186,0.9,median,qi,2011,Groundhog,Reference
15,43,1.36118977925643,0.7793371370679737,2.2582991231058758,0.16812711336294733,0.1539318412389207,0.18396088784865905,0.8395733398384294,0.8246765007423217,0.8541250208459445,10.84952885403936,6.75138233912778,17.571901237720294,0.9,median,qi,2012,Groundhog,Reference
15,44,1.0673459763983149,0.6709535259485638,1.7216838235950853,0.24446262998994023,0.23015848259795535,0.2598306207537272,0.836072075939095,0.8216691169294398,0.8501220188512936,11.234942645850218,10.579813838633381,14.914234144468136,0.9,median,qi,2013,Groundhog,Reference
15,45,1.0627255784537328,0.6351344153398103,1.7044275004015144,0.155022052749933,0.14275542067929048,0.16852433191520821,0.8480548708503366,0.8352604050892458,0.8605650524223588,12.70059643466383,7.2126165368084845,20.159942738909216,0.9,median,qi,2014,Groundhog,Reference
15,46,0.9770492960337155,0.5797235273358617,1.6953439758363922,0.22437600569996885,0.21031419799475673,0.2393946605361057,0.8540611703753743,0.8404828920067903,0.8668133305607917,12.065549605710187,7.45802618314649,20.144848527201194,0.9,median,qi,2015,Groundhog,Reference
15,47,1.1275256611077078,0.6443229066772536,1.9033247877755424,0.16010008834219036,0.14728442386941437,0.1740342226907076,0.8445322225055809,0.8323036726290396,0.8562431554201233,13.977368117006066,8.130033359139052,22.34168535857369,0.9,median,qi,2016,Groundhog,Reference
15,48,1.156943647442365,0.7109573035313492,1.9157354379447078,0.23714182741543977,0.2208646789443179,0.2535483215774958,0.8447943716456436,0.8313721352197295,0.8578547354314612,15.762287310339818,12.801134215545224,21.16639957424146,0.9,median,qi,2017,Groundhog,Reference
15,49,0.8121670674608656,0.4681815575717807,1.372892063035434,0.154490188031612,0.1419127394080502,0.16757626612658974,0.8475781663922706,0.8313054891404905,0.8634206504894539,12.956879066978132,7.499993293641338,21.466425454644526,0.9,median,qi,2018,Groundhog,reducemoose-reducewolves
15,50,0.9435537539782652,0.5482835571494128,1.5923303587299331,0.1478154566232195,0.13525218125329388,0.16121769657053378,0.8553493455457883,0.8406524065930262,0.8699788482729561,12.090613232893741,5.997229049189416,22.603811436170545,0.9,median,qi,2019,Groundhog,reducemoose-reducewolves
15,51,0.9408083972544679,0.5316875826063325,1.6410090525270455,0.15939738891659383,0.14564296941337587,0.17401825590162504,0.8433704400910678,0.8288245045001834,0.8569216869942332,11.460778230550588,4.940011140056232,21.61796646932084,0.9,median,qi,2020,Groundhog,reducemoose-reducewolves
14,1,1,1,1,0.1,0.1,0.1,0.8329072020924171,0.8225370535476771,0.8420621391473722,1657.5292169053796,1317.9875597074501,2204.805004438681,0.9,median,qi,1970,Graham,Reference
14,2,0.8817563151623515,0.616570789372402,1.2159017676803006,0.24143323413824513,0.22468589585248222,0.2571416915989025,0.8362901440293946,0.8258687000214657,0.8461272363704122,1451.6711484180005,1183.982266156407,1884.9351538899773,0.9,median,qi,1971,Graham,Reference
14,3,0.9785470317440986,0.7094284119322065,1.3391528122091023,0.24543989277285816,0.22892790940904575,0.26132406547365983,0.8336918038084125,0.8233951618866627,0.8434852406451523,1440.2449504142999,1135.020376332272,1881.293455174013,0.9,median,qi,1972,Graham,Reference
14,4,0.960413762987513,0.7007354945705856,1.320754943459854,0.24062101778013764,0.2249444184010851,0.25598619669773576,0.8377228322895423,0.8268684384612538,0.8479623664319001,1384.2494255621193,1105.34213392163,1848.7517033023573,0.9,median,qi,1973,Graham,Reference
14,5,0.9630560038936617,0.715939933482121,1.334973851826493,0.24080209264420294,0.22507787515623776,0.25609892722281646,0.8375633414224871,0.8272767786367351,0.847446506771271,1348.6735340037512,1056.553892527436,1796.943885108732,0.9,median,qi,1974,Graham,Reference
14,6,0.9789669121765424,0.7121521886320412,1.3318066731861997,0.2519126523593195,0.23406923906486857,0.2679821724892378,0.8280767036378125,0.8158321305878578,0.8375896947204666,1326.03568894527,1036.2874847095447,1756.4245835066263,0.9,median,qi,1975,Graham,Reference
14,7,0.9615491283517006,0.6976336529934791,1.339628261464385,0.24597321865965638,0.22899076250836287,0.2616021991801858,0.8329280193108981,0.823066910657287,0.8418073905637224,1283.4625689347995,1016.6629156488591,1713.601036099419,0.9,median,qi,1976,Graham,Reference
14,8,0.9596043462306122,0.7095579820202192,1.344631990657114,0.24371397767814967,0.22722975491510172,0.2597977998659324,0.8352706917732409,0.8229445731730436,0.8469009558661829,1237.9876275822662,984.6089834078366,1640.2890698643582,0.9,median,qi,1977,Graham,Reference
14,9,0.9624496891666123,0.7005876170791951,1.3384448721890976,0.24579471690383048,0.22895113503148704,0.26192972208400234,0.8336754669572976,0.8212267627540877,0.8450320357694331,1191.0169324329877,933.830539722206,1589.9245097645182,0.9,median,qi,1978,Graham,Reference
14,10,0.9796007416531806,0.7121481798395075,1.342306266068148,0.2484680052429284,0.23118115013248855,0.26517220640634287,0.8305075047469077,0.8190197038258368,0.8403500315751338,1158.4964262059257,919.4773401610153,1535.298042827497,0.9,median,qi,1979,Graham,Reference
14,11,0.9477405958189944,0.6970822400404,1.3331745663566104,0.2407845026828907,0.22316465860286888,0.2561842073989338,0.8351996503140406,0.8244884455652242,0.845797968824251,1113.2009810491513,885.5926558172563,1451.8102033738187,0.9,median,qi,1980,Graham,Reference
14,12,0.9867889639575236,0.7107203493019999,1.3548452339692874,0.23987973593291384,0.22422325448259053,0.2554812240957673,0.8403121278208492,0.8288630365893591,0.8519663745978431,1096.4400922164532,848.8831807932777,1485.5051785536666,0.9,median,qi,1981,Graham,Reference
14,13,0.9421910138817551,0.6869448409267683,1.3320642203701272,0.2222810839757003,0.2067462939179025,0.23809622417032392,0.8510093979304512,0.8368224943512842,0.864247039582296,1052.9281392548364,806.3374912901471,1423.4844276386407,0.9,median,qi,1982,Graham,Reference
14,14,0.9979160025341864,0.7090437518468213,1.3868635178335251,0.24194593138298054,0.22532297603194473,0.2573973220942267,0.8349454846288804,0.825189562820402,0.8436496019090498,1049.6717978480947,798.7492822782705,1384.3799760619104,0.9,median,qi,1983,Graham,Reference
14,15,0.9550832375953497,0.6884449437837278,1.3751959513096388,0.2421146356177731,0.2259116188109499,0.25757327412472286,0.8360186645970362,0.8256187569934944,0.8465332005109825,1000.2100416122312,769.669900441165,1351.0928402281343,0.9,median,qi,1984,Graham,Reference
